Training on: mps
🔄 Resuming from checkpoint: checkpoints_baseline/char_transformer_epoch50.pt
✅ Resumed from epoch 50 (loss 0.2597)
📘 Epoch 489/1000 - Train Loss: 0.0065
📗 Validation - Loss: 0.0002, Perplexity: 1.00, Token Acc: 99.96%
📘 Epoch 490/1000 - Train Loss: 0.0057
📗 Validation - Loss: 0.0002, Perplexity: 1.00, Token Acc: 99.96%
✅ Saved checkpoint: checkpoints_baseline/char_transformer_epoch490.pt
📘 Epoch 491/1000 - Train Loss: 0.0057
📗 Validation - Loss: 0.0005, Perplexity: 1.00, Token Acc: 99.96%
📘 Epoch 492/1000 - Train Loss: 0.0061
📗 Validation - Loss: 0.0004, Perplexity: 1.00, Token Acc: 99.95%
📘 Epoch 493/1000 - Train Loss: 0.0052
📗 Validation - Loss: 0.0002, Perplexity: 1.00, Token Acc: 99.96%
📘 Epoch 494/1000 - Train Loss: 0.0058
📗 Validation - Loss: 0.0004, Perplexity: 1.00, Token Acc: 99.96%
📘 Epoch 495/1000 - Train Loss: 0.0054
📗 Validation - Loss: 0.0003, Perplexity: 1.00, Token Acc: 99.96%
📘 Epoch 496/1000 - Train Loss: 0.0064
📗 Validation - Loss: 0.0005, Perplexity: 1.00, Token Acc: 99.96%
📘 Epoch 497/1000 - Train Loss: 0.0061
📗 Validation - Loss: 0.0002, Perplexity: 1.00, Token Acc: 99.96%
📘 Epoch 498/1000 - Train Loss: 0.0052
📗 Validation - Loss: 0.0004, Perplexity: 1.00, Token Acc: 99.96%
📘 Epoch 499/1000 - Train Loss: 0.0065
📗 Validation - Loss: 0.0003, Perplexity: 1.00, Token Acc: 99.96%
📘 Epoch 500/1000 - Train Loss: 0.0057
📗 Validation - Loss: 0.0007, Perplexity: 1.00, Token Acc: 99.94%
✅ Saved checkpoint: checkpoints_baseline/char_transformer_epoch500.pt
